user_id,user_ub_train_deg,user_ui_deg,user_test_pos_count,train_bundle_count,train_connected_bundle_count,train_disconnected_bundle_count,train_connected_ratio,train_disconnected_ratio,avg_overlap_count_per_train_bundle,avg_overlap_ratio_per_train_bundle,user_test_avg_recover_count,user_test_avg_recover_ratio,user_test_recover_zero_count,user_test_recover_zero_ratio,ub_ui_balance
15,4,74,1,4,3,1,0.75,0.25,3.25,0.03526527647468297,0.0,0.0,1,1.0,0.37277182243725127
16,7,76,1,7,0,7,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.47871424700981446
17,14,49,4,14,10,4,0.7142857142857143,0.2857142857142857,2.142857142857143,0.03615722866275096,0.75,0.01574712643678161,2,0.5,0.6922378005816024
18,5,48,1,5,3,2,0.6,0.4,1.0,0.030736559139784948,1.0,0.02127659574468085,0,0.0,0.4603911105808009
19,6,20,1,6,0,6,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.6391511932854698
20,10,91,3,10,3,7,0.3,0.7,1.3,0.008252736249568774,0.0,0.0,3,1.0,0.5302979632814364
21,3,51,1,3,1,2,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.016666666666666666,0.0,0.0,1,1.0,0.350850127163909
22,4,89,1,4,2,2,0.5,0.5,0.75,0.010949823795938916,1.0,0.030303030303030304,0,0.0,0.35766799717019476
23,7,88,2,7,1,6,0.14285714285714285,0.8571428571428572,1.0,0.004672897196261682,1.5,0.017241379310344827,1,0.5,0.46326798840333033
24,14,35,4,14,2,12,0.14285714285714285,0.8571428571428572,0.21428571428571427,0.004217687074829932,0.25,0.013888888888888888,3,0.75,0.7556957972346928
25,2,77,1,2,1,1,0.5,0.5,0.5,0.010869565217391304,0.0,0.0,1,1.0,0.25216564438227124
26,5,17,1,5,1,4,0.2,0.8,0.4,0.0023391812865497076,0.0,0.0,1,1.0,0.6199062332840658
27,7,89,1,7,1,6,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.0006613756613756613,0.0,0.0,1,1.0,0.4621176658627907
28,6,24,1,6,1,5,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.004901960784313725,0.0,0.0,1,1.0,0.6045309775610838
29,8,88,2,8,6,2,0.75,0.25,1.125,0.03290142777758877,0.0,0.0,2,1.0,0.4895082596025348
30,18,20,5,18,0,18,0.0,1.0,0.0,0.0,0.0,0.0,5,1.0,0.9671267134323301
31,28,38,8,28,2,26,0.07142857142857142,0.9285714285714286,0.07142857142857142,0.0019729630982827915,0.0,0.0,8,1.0,0.9191317508042588
32,1,86,1,1,0,1,0.0,1.0,0.0,0.0,14.0,0.10687022900763359,0,0.0,0.1552085627701551
33,36,74,10,36,5,31,0.1388888888888889,0.8611111111111112,1.1111111111111112,0.004975156168674965,0.4,0.0125,8,0.8,0.8363469261960845
34,7,28,1,7,0,7,0.0,1.0,0.0,0.0,1.0,0.020833333333333332,0,0.0,0.6175404973813033
35,8,19,2,8,2,6,0.25,0.75,0.25,0.002350188873626374,0.0,0.0,2,1.0,0.7334515826841693
36,19,73,5,19,2,17,0.10526315789473684,0.8947368421052632,0.3157894736842105,0.003581042400029233,0.2,0.008,4,0.8,0.6960239235889
37,16,45,4,16,3,13,0.1875,0.8125,0.3125,0.0025778646965087643,0.0,0.0,4,1.0,0.7400048870218827
38,5,32,1,5,2,3,0.4,0.6,0.4,0.01142857142857143,0.0,0.0,1,1.0,0.5124426124439919
39,38,23,10,38,2,36,0.05263157894736842,0.9473684210526316,0.07894736842105263,0.00037268008154408763,0.0,0.0,10,1.0,1.152768908803708
40,10,77,2,10,4,6,0.4,0.6,1.1,0.007297799471712515,1.5,0.0058823529411764705,1,0.5,0.5503914464305366
41,5,78,1,5,4,1,0.8,0.19999999999999996,1.2,0.013437006365123655,2.0,0.06060606060606061,0,0.0,0.410065420100257
42,14,83,4,14,5,9,0.35714285714285715,0.6428571428571428,0.35714285714285715,0.011580043778094361,0.5,0.005434782608695652,3,0.75,0.6111853240714353
43,7,78,1,7,5,2,0.7142857142857143,0.2857142857142857,1.0,0.032040580120937266,1.0,0.01282051282051282,0,0.0,0.4759048767467881
44,4,38,1,4,3,1,0.75,0.25,4.0,0.13998496092651938,0.0,0.0,1,1.0,0.4393096303250101
45,10,12,3,10,1,9,0.1,0.9,0.1,0.000529100529100529,0.0,0.0,3,1.0,0.9348704159880586
46,14,85,4,14,4,10,0.2857142857142857,0.7142857142857143,0.6428571428571429,0.010249521368119751,4.25,0.017962046882685347,1,0.25,0.60795668163996
47,5,58,1,5,2,3,0.4,0.6,1.4,0.014609278275435147,0.0,0.0,1,1.0,0.4394219535386525
48,6,72,1,6,1,5,0.16666666666666666,0.8333333333333334,0.5,0.001953125,0.0,0.0,1,1.0,0.4535435367114129
49,12,85,4,12,4,8,0.3333333333333333,0.6666666666666667,1.8333333333333333,0.005391531432512601,1.5,0.019973544973544973,2,0.5,0.575830573340988
50,7,34,2,7,0,7,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,0.5848770656813589
51,7,18,2,7,0,7,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,0.7062267400999147
52,3,81,1,3,1,2,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0045045045045045045,0.0,0.0,1,1.0,0.3145864946990938
53,5,59,1,5,0,5,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.43761814424715234
54,6,67,1,6,1,5,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.009259259259259259,38.0,0.10160427807486631,0,0.0,0.4611699480174543
55,9,67,2,9,3,6,0.3333333333333333,0.6666666666666667,0.8888888888888888,0.015299349528740208,4.0,0.018604651162790697,1,0.5,0.5456999379736751
56,15,79,4,15,8,7,0.5333333333333333,0.4666666666666667,0.9333333333333333,0.01242921655655738,1.0,0.009046402724563644,2,0.5,0.6327183637591292
57,6,53,1,6,1,5,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.0010162601626016261,2.0,0.00641025641025641,0,0.0,0.48782099059316425
58,13,38,4,13,4,9,0.3076923076923077,0.6923076923076923,0.46153846153846156,0.004944224014174926,0.25,0.004032258064516129,3,0.75,0.7203529200616233
59,24,64,7,24,5,19,0.20833333333333334,0.7916666666666666,0.2916666666666667,0.005233667995682374,0.2857142857142857,0.005525136884021902,5,0.7142857142857143,0.7711013896774065
60,13,67,4,13,1,12,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.0019230769230769232,0.0,0.0,4,1.0,0.6254419979795045
61,3,85,1,3,1,2,0.3333333333333333,0.6666666666666667,2.3333333333333335,0.0071794871794871795,6.0,0.04225352112676056,0,0.0,0.31122278280498794
62,6,31,1,6,0,6,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.5614709844115208
63,7,79,1,7,4,3,0.5714285714285714,0.4285714285714286,1.5714285714285714,0.013396313681408702,2.0,0.03125,0,0.0,0.4745387728193468
64,4,11,1,4,0,4,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.647685462377997
65,8,87,2,8,3,5,0.375,0.625,0.375,0.010730894922071393,0.0,0.0,2,1.0,0.49074364256696784
66,7,68,2,7,2,5,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.004152944344331904,0.0,0.0,2,1.0,0.49111696633564683
67,7,90,2,7,3,4,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.014703963777291737,0.0,0.0,2,1.0,0.4609856588695927
68,9,27,2,9,0,9,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,0.6910095361682883
69,8,92,2,8,3,5,0.375,0.625,0.625,0.009661941988189579,2.0,0.06451612903225806,1,0.5,0.48476036337542056
70,9,17,2,9,3,6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0017803439975892382,1.0,0.03333333333333333,1,0.5,0.7966397701969122
71,3,62,1,3,2,1,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.008430458430458431,0.0,0.0,1,1.0,0.3346003576203483
72,6,15,1,6,1,5,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.006666666666666667,0.0,0.0,1,1.0,0.701838730514401
73,5,66,1,5,1,4,0.2,0.8,1.0,0.003257328990228013,0.0,0.0,1,1.0,0.4261332828385407
74,10,71,2,10,3,7,0.3,0.7,0.4,0.004705417879231564,0.0,0.0,2,1.0,0.5606926531244064
75,15,81,4,15,2,13,0.13333333333333333,0.8666666666666667,0.4,0.004846834581347856,1.25,0.014100029461475243,1,0.25,0.6291729893981876
76,11,43,3,11,4,7,0.36363636363636365,0.6363636363636364,0.45454545454545453,0.007356416768181475,0.0,0.0,3,1.0,0.6566548958105609
77,8,85,2,8,7,1,0.875,0.125,6.75,0.10068381310676472,21.0,0.05489911553344389,0,0.0,0.493276440115991
78,10,87,3,10,3,7,0.3,0.7,0.6,0.003292377834931026,0.0,0.0,3,1.0,0.5355628517926954
79,11,56,3,11,3,8,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.0033160237778989614,0.0,0.0,3,1.0,0.6146117091210943
80,7,91,1,7,5,2,0.7142857142857143,0.2857142857142857,1.0,0.0298615133539622,0.0,0.0,1,1.0,0.4598714659580342
81,6,98,1,6,3,3,0.5,0.5,1.0,0.017525682448945777,0.0,0.0,1,1.0,0.42347320908252656
82,6,62,1,6,3,3,0.5,0.5,0.6666666666666666,0.006495682247963358,2.0,0.009345794392523364,0,0.0,0.46967098044385963
83,17,14,5,17,0,17,0.0,1.0,0.0,0.0,0.0,0.0,5,1.0,1.0673257669742413
84,6,60,1,6,1,5,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0022222222222222222,4.0,0.0851063829787234,0,0.0,0.47335681252935546
85,8,57,2,8,0,8,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,0.5411292737342314
86,7,47,2,7,1,6,0.14285714285714285,0.8571428571428572,0.2857142857142857,0.0018674136321195146,0.0,0.0,2,1.0,0.537156695253124
87,9,31,2,9,3,6,0.3333333333333333,0.6666666666666667,0.8888888888888888,0.007245635728607865,0.5,0.00819672131147541,1,0.5,0.6643856189774725
88,10,74,2,10,2,8,0.2,0.8,0.3,0.005844155844155844,0.0,0.0,2,1.0,0.5553912853356613
89,17,35,4,17,2,15,0.11764705882352941,0.8823529411764706,0.11764705882352941,0.00471342383107089,0.0,0.0,4,1.0,0.8065735963827292
90,7,41,1,7,2,5,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.012499999999999999,0.0,0.0,1,1.0,0.5563470702461066
91,37,50,10,37,5,32,0.13513513513513514,0.8648648648648649,0.1891891891891892,0.0030805236162379022,0.3,0.008176638176638176,8,0.8,0.925164668913849
92,7,19,2,7,1,6,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.00048756704046806434,1.0,0.006802721088435374,1,0.5,0.6941346394792774
93,2,69,1,2,1,1,0.5,0.5,4.0,0.05063291139240506,2.0,0.021739130434782608,0,0.0,0.258588565145284
94,5,97,1,5,2,3,0.4,0.6,1.0,0.00777000777000777,2.0,0.043478260869565216,0,0.0,0.39079000615890563
95,18,35,5,18,2,16,0.1111111111111111,0.8888888888888888,0.16666666666666666,0.0006776222972469464,0.0,0.0,5,1.0,0.8216613417522485
96,7,43,2,7,3,4,0.42857142857142855,0.5714285714285714,2.0,0.005162028519685592,0.0,0.0,2,1.0,0.5495077527409008
97,6,79,1,6,5,1,0.8333333333333334,0.16666666666666663,5.166666666666667,0.06703424709389619,1.0,0.02702702702702703,0,0.0,0.4440662531938562
98,7,50,2,7,4,3,0.5714285714285714,0.4285714285714286,0.8571428571428571,0.01758194938972971,0.0,0.0,2,1.0,0.5288743031666463
99,7,65,1,7,1,6,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.014285714285714287,0.0,0.0,1,1.0,0.49632766175717496
100,6,75,1,6,6,0,1.0,0.0,1.5,0.025736379870986925,0.0,0.0,1,1.0,0.44932578299236897
101,12,79,3,12,4,8,0.3333333333333333,0.6666666666666667,0.9166666666666666,0.0114124416197217,0.6666666666666666,0.024691358024691357,2,0.6666666666666666,0.5853340409128812
102,3,47,1,3,2,1,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.010831586303284416,1.0,0.02857142857142857,0,0.0,0.3581044635020827
103,12,71,3,12,3,9,0.25,0.75,0.4166666666666667,0.002326325942947927,0.0,0.0,3,1.0,0.5997544082425733
104,7,77,1,7,2,5,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.006255945386380169,5.0,0.07142857142857142,0,0.0,0.47729642360788244
105,4,12,1,4,1,3,0.25,0.75,1.5,0.03409090909090909,0.0,0.0,1,1.0,0.6274735630753033
106,6,86,1,6,4,2,0.6666666666666666,0.33333333333333337,1.6666666666666667,0.024123215398461215,2.0,0.0392156862745098,0,0.0,0.43572552263828157
107,6,94,1,6,3,3,0.5,0.5,2.3333333333333335,0.017409082672629243,0.0,0.0,1,1.0,0.42730846603351824
108,13,82,4,13,6,7,0.46153846153846156,0.5384615384615384,1.2307692307692308,0.01440624505044578,0.5,0.013064516129032259,2,0.5,0.5972284505937843
109,8,94,2,8,4,4,0.5,0.5,1.375,0.028095861103288586,0.0,0.0,2,1.0,0.4824953835245129
110,7,88,2,7,5,2,0.7142857142857143,0.2857142857142857,4.285714285714286,0.0357150257303029,0.0,0.0,2,1.0,0.46326798840333033
111,17,87,4,17,3,14,0.17647058823529413,0.8235294117647058,0.23529411764705882,0.0014662084550740634,0.0,0.0,4,1.0,0.6455560253027359
112,4,17,1,4,0,4,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.5568273036287807
113,7,82,1,7,1,6,0.14285714285714285,0.8571428571428572,4.714285714285714,0.013392857142857142,0.0,0.0,1,1.0,0.47058532457832286
114,7,75,2,7,4,3,0.5714285714285714,0.4285714285714286,1.2857142857142858,0.01860789012574727,0.0,0.0,2,1.0,0.480159219764464
115,5,13,1,5,5,0,1.0,0.0,3.6,0.04949389439564281,2.0,0.07692307692307693,0,0.0,0.6789391989029928
116,25,72,7,25,5,20,0.2,0.8,0.2,0.008491127004978997,0.7142857142857143,0.04088793412101683,4,0.5714285714285714,0.7593817358519103
117,14,89,4,14,2,12,0.14285714285714285,0.8571428571428572,3.0714285714285716,0.004524407627819811,0.5,0.0011494252873563218,3,0.75,0.6018143876079656
118,11,91,3,11,3,8,0.2727272727272727,0.7272727272727273,0.8181818181818182,0.010712395133308161,2.3333333333333335,0.06586483390607102,1,0.3333333333333333,0.5495406535370728
119,33,33,9,33,1,32,0.030303030303030304,0.9696969696969697,0.030303030303030304,0.0002261420171867933,0.0,0.0,9,1.0,1.0
120,11,52,3,11,5,6,0.45454545454545453,0.5454545454545454,0.9090909090909091,0.021418620039754057,0.6666666666666666,0.01092896174863388,2,0.6666666666666666,0.6258750499695162
121,15,66,4,15,14,1,0.9333333333333333,0.06666666666666665,5.733333333333333,0.05169451103103803,5.5,0.027511968018711724,0,0.0,0.6594034268886415
122,3,27,1,3,0,3,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.4160291953530189
123,7,36,2,7,2,5,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.017006802721088433,1.0,0.02040816326530612,0,0.0,0.5758761600196804
124,7,98,2,7,1,6,0.14285714285714285,0.8571428571428572,0.2857142857142857,0.009852216748768473,0.5,0.0011210762331838565,1,0.5,0.4525326018686824
125,7,69,1,7,1,6,0.14285714285714285,0.8571428571428572,0.42857142857142855,0.0033222591362126247,0.0,0.0,1,1.0,0.4894536590505323
126,11,19,3,11,2,9,0.18181818181818182,0.8181818181818181,0.18181818181818182,0.012360446570972884,0.0,0.0,3,1.0,0.829482217661603
127,8,69,2,8,3,5,0.375,0.625,0.375,0.006482587316283738,0.5,0.006329113924050633,1,0.5,0.517177130290568
128,7,63,2,7,2,5,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.0038390550018456994,0.5,0.005681818181818182,1,0.5,0.5
129,6,76,1,6,4,2,0.6666666666666666,0.33333333333333337,2.8333333333333335,0.01413712233984915,0.0,0.0,1,1.0,0.4479735992007008
130,7,76,2,7,4,3,0.5714285714285714,0.4285714285714286,2.0,0.013521530228126018,0.0,0.0,2,1.0,0.47871424700981446
131,13,69,4,13,1,12,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.002197802197802198,0.0,0.0,4,1.0,0.6211745993017161
132,7,98,2,7,2,5,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.017204107368041795,0.0,0.0,2,1.0,0.4525326018686824
133,7,72,2,7,1,6,0.14285714285714285,0.8571428571428572,0.42857142857142855,0.003484320557491289,0.5,0.03571428571428571,1,0.5,0.4846664023289891
134,10,16,3,10,4,6,0.4,0.6,0.5,0.007014307841491113,0.0,0.0,3,1.0,0.846351820920547
135,8,46,2,8,1,7,0.125,0.875,0.75,0.002707581227436823,0.0,0.0,2,1.0,0.5706858034118779
136,28,76,8,28,8,20,0.2857142857142857,0.7142857142857143,1.3214285714285714,0.004642818381808052,0.75,0.003235980535418229,5,0.625,0.7751949046901616
137,5,41,1,5,1,4,0.2,0.8,1.0,0.0029850746268656717,0.0,0.0,1,1.0,0.47937877132408824
138,20,59,6,20,4,16,0.2,0.8,0.5,0.010488469863469864,0.16666666666666666,0.016666666666666666,5,0.8333333333333334,0.743592140684683
139,6,10,1,6,1,5,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0014245014245014246,0.0,0.0,1,1.0,0.8115075629572489
140,15,78,4,15,3,12,0.2,0.8,0.4,0.005934355408039619,0.25,0.007575757575757576,3,0.75,0.6345398356623841
141,7,85,2,7,3,4,0.42857142857142855,0.5714285714285714,1.2857142857142858,0.009876317330210773,0.0,0.0,2,1.0,0.46683417420748186
142,10,73,2,10,3,7,0.3,0.7,0.5,0.010938228438228437,0.0,0.0,2,1.0,0.5571233754304706
143,9,24,2,9,6,3,0.6666666666666666,0.33333333333333337,2.3333333333333335,0.03319762470170819,3.0,0.021673923560716013,0,0.0,0.7153382790366967
144,3,37,1,3,0,3,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.3811028248535468
145,17,46,5,17,7,10,0.4117647058823529,0.5882352941176471,2.5294117647058822,0.05551059111168742,0.2,0.004081632653061224,4,0.8,0.7507171300685704
146,7,71,2,7,1,6,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.0049261083743842365,0.5,0.01,1,0.5,0.4862295731793668
147,6,23,1,6,2,4,0.3333333333333333,0.6666666666666667,0.5,0.006390056022408964,0.0,0.0,1,1.0,0.6122961576274708
148,7,32,1,7,0,7,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.5947195895116816
149,7,43,1,7,0,7,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.5495077527409008
150,18,89,5,18,12,6,0.6666666666666666,0.33333333333333337,2.8333333333333335,0.03097311431942472,0.0,0.0,5,1.0,0.6543474490889594
151,8,17,2,8,1,7,0.125,0.875,0.125,0.0033783783783783786,0.0,0.0,2,1.0,0.7601875334318686
152,8,70,2,8,2,6,0.25,0.75,4.875,0.01962281773620416,0.0,0.0,2,1.0,0.515456154512192
153,31,63,9,31,2,29,0.06451612903225806,0.935483870967742,0.06451612903225806,0.001587555697857467,0.0,0.0,9,1.0,0.8333333333333334
154,8,46,2,8,1,7,0.125,0.875,0.125,0.005,0.0,0.0,2,1.0,0.5706858034118779
155,6,12,1,6,2,4,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0017518433765573353,1.0,0.002183406113537118,0,0.0,0.7586544129592989
156,7,86,1,7,3,4,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.027357478202548628,0.0,0.0,1,1.0,0.4656256883104653
157,17,33,5,17,3,14,0.17647058823529413,0.8235294117647058,0.17647058823529413,0.00625961168781238,0.0,0.0,5,1.0,0.819647264571956
158,3,19,1,3,1,2,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.004273504273504273,0.0,0.0,1,1.0,0.46275642631951835
159,8,75,2,8,3,5,0.375,0.625,0.625,0.027573426573426575,0.0,0.0,2,1.0,0.5073562384681362
160,7,58,2,7,2,5,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.01616161616161616,0.5,0.03571428571428571,1,0.5,0.5099748488607421
161,20,99,6,20,12,8,0.6,0.4,3.5,0.03858034752829094,3.1666666666666665,0.008839634582576633,4,0.6666666666666666,0.6611096473669595
162,12,38,4,12,3,9,0.25,0.75,0.25,0.002532823195263356,0.5,0.016666666666666666,3,0.75,0.7001245250427999
163,11,57,3,11,1,10,0.09090909090909091,0.9090909090909091,0.18181818181818182,0.0008264462809917355,0.0,0.0,3,1.0,0.611979196194556
164,5,87,1,5,3,2,0.6,0.4,2.6,0.03777681285280069,4.0,0.01680672268907563,0,0.0,0.4001842040192521
165,9,91,2,9,3,6,0.3333333333333333,0.6666666666666667,0.7777777777777778,0.003719315584411074,0.0,0.0,2,1.0,0.5092199809343437
166,5,16,1,5,0,5,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.6324124771567161
167,6,72,1,6,2,4,0.3333333333333333,0.6666666666666667,0.5,0.00987460815047022,0.0,0.0,1,1.0,0.4535435367114129
168,10,27,3,10,2,8,0.2,0.8,0.7,0.025990099009900992,0.0,0.0,3,1.0,0.7196122763402334
169,4,86,1,4,2,2,0.5,0.5,16.5,0.09075010212418301,4.0,0.03076923076923077,0,0.0,0.3603831224631118
170,57,57,16,57,7,50,0.12280701754385964,0.8771929824561404,0.14035087719298245,0.0015275269972087177,0.5,0.006909400906111432,13,0.8125,1.0
171,8,50,2,8,3,5,0.375,0.625,0.5,0.019202694739097824,0.0,0.0,2,1.0,0.5588306254094444
172,13,88,4,13,9,4,0.6923076923076923,0.3076923076923077,6.615384615384615,0.044244157437698495,1.5,0.023895790200138024,2,0.5,0.5879418852930484
173,14,53,4,14,1,13,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.000673854447439353,0.5,0.007849293563579277,2,0.5,0.6788821839071186
174,7,50,2,7,2,5,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.009682539682539681,0.5,0.038461538461538464,1,0.5,0.5288743031666463
175,10,44,3,10,4,6,0.4,0.6,3.1,0.00838936734079308,0.3333333333333333,0.013333333333333334,2,0.6666666666666666,0.6299206402569856
176,14,43,4,14,2,12,0.14285714285714285,0.8571428571428572,0.2857142857142857,0.007549894957983193,0.0,0.0,4,1.0,0.7156222237991322
177,11,85,3,11,2,9,0.18181818181818182,0.8181818181818181,0.6363636363636364,0.003644150803355782,1.0,0.00819672131147541,2,0.6666666666666666,0.5578610028629835
178,8,55,2,8,3,5,0.375,0.625,0.5,0.004922149556996486,0.0,0.0,2,1.0,0.545846610718116
179,8,56,2,8,0,8,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,0.543457015946535
180,11,49,3,11,1,10,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0034965034965034965,0.0,0.0,3,1.0,0.6351973509204972
181,6,84,1,6,0,6,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.43800650483481285
182,7,91,1,7,2,5,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.023809523809523808,0.0,0.0,1,1.0,0.4598714659580342
183,5,16,1,5,0,5,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.6324124771567161
184,8,71,2,8,3,5,0.375,0.625,1.125,0.0027238547946073204,0.5,0.006024096385542169,1,0.5,0.5137704268206332
185,3,28,1,3,1,2,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.008771929824561403,0.0,0.0,1,1.0,0.4116936649208689
186,6,73,1,6,3,3,0.5,0.5,1.6666666666666667,0.028932256186337737,1.0,0.043478260869565216,0,0.0,0.4521098326620977
187,6,85,1,6,1,5,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.004166666666666667,0.0,0.0,1,1.0,0.43685640558202377
188,7,74,2,7,2,5,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.002491907017575946,0.0,0.0,2,1.0,0.4816322563020642
189,8,33,2,8,3,5,0.375,0.625,0.375,0.008528852951572994,0.5,0.013513513513513514,1,0.5,0.6230856323391335
190,8,20,2,8,1,7,0.125,0.875,0.125,0.0009615384615384616,0.0,0.0,2,1.0,0.7216976134290604
191,9,63,2,9,7,2,0.7777777777777778,0.2222222222222222,1.0,0.027438611312505194,7.0,0.06971538215542053,0,0.0,0.5536546824812272
192,13,51,4,13,1,12,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.0010256410256410256,0.0,0.0,4,1.0,0.6679054792810226
193,12,45,3,12,7,5,0.5833333333333334,0.41666666666666663,1.1666666666666667,0.009185088619571706,1.0,0.008928571428571428,2,0.6666666666666666,0.6699372158002634
194,8,80,2,8,4,4,0.5,0.5,1.375,0.01244824708304508,0.0,0.0,2,1.0,0.5
195,10,35,2,10,3,7,0.3,0.7,0.7,0.01283492822966507,2.0,0.0125,1,0.5,0.6691454165528863
196,17,51,5,17,6,11,0.35294117647058826,0.6470588235294117,0.9411764705882353,0.006369674767577209,0.2,0.0064516129032258064,4,0.8,0.7315093585099993
197,10,41,3,10,1,9,0.1,0.9,0.6,0.0025210084033613447,0.0,0.0,3,1.0,0.6415482152485357
198,10,46,3,10,4,6,0.4,0.6,1.4,0.025462962962962965,0.6666666666666666,0.004357298474945534,2,0.6666666666666666,0.6228060637813823
199,3,22,1,3,0,3,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.4421294589150075
