user_id	bundle_id
191	24223
192	7955
192	12212
192	16189
193	10186
193	13137
193	23259
194	16645
194	19182
194	20384
195	10006
195	17656
195	23299
196	12143
196	17765
196	21197
197	1982
197	5691
197	24636
198	2606
198	10127
198	26020
199	5384
199	20101
199	21983
200	1273
200	8081
200	15623
201	1275
201	5984
201	15064
202	2606
202	13519
202	18994
203	6140
203	13519
203	25430
204	2161
204	22962
204	25809
205	12674
205	15064
205	18417
206	3311
206	3972
206	8596
207	2155
207	14973
207	18275
208	18915
208	21422
208	21873
209	16644
209	25062
209	25100
210	1295
210	17656
210	24164
211	1064
211	4000
211	11062
212	5196
212	24913
212	27404
213	4481
213	6505
213	12212
214	1155
214	2606
214	18417
215	11484
215	11969
215	18141
216	5437
216	13344
216	26905
217	15330
217	16291
217	18994
218	10985
218	20499
218	26978
219	18736
219	21767
219	24716
220	13147
220	15650
220	18915
221	19349
221	20579
221	24749
222	16092
222	18417
222	23299
223	2606
223	12719
223	21158
224	16465
224	21775
224	22759
225	3311
225	12184
225	23299
226	6140
226	23299
226	23466
227	1786
227	12083
227	23253
228	2201
228	2398
228	23299
229	8886
229	11851
229	18417
230	10017
230	18145
230	18727
231	3311
231	18087
231	24321
232	1103
232	12184
232	25406
233	3935
233	7362
233	12602
234	2162
234	8223
234	17141
235	10017
235	14079
235	21994
236	5384
236	22958
236	24164
237	1353
237	18327
237	21263
238	15650
238	19591
238	22609
239	1231
239	21994
239	24422
240	16440
240	23371
240	25467
241	12701
241	13041
241	25612
242	15535
242	25460
242	26981
243	6682
243	20797
243	22718
244	3993
244	10520
244	12462
245	2885
245	5032
245	20293
246	69
246	9708
246	21994
247	7294
247	19989
247	23118
248	3311
248	19525
248	23893
249	2201
249	8886
249	23150
250	3311
250	8596
250	18994
251	22000
251	24201
251	25561
252	2483
252	4308
252	25584
253	15551
253	15814
253	17786
254	992
254	8519
254	14723
255	19330
255	24971
255	26863
256	8946
256	15732
256	25158
257	12719
257	15173
257	18984
258	1353
258	3253
258	10858
259	7752
259	18467
259	18923
260	10172
260	19525
260	24120
261	3017
261	14282
261	18531
262	4117
262	5194
262	16639
263	5417
263	7586
263	10026
264	1295
264	14435
264	18155
265	3552
265	20229
265	24738
266	15855
266	24976
266	25132
267	1548
267	20436
267	23671
268	8350
268	16668
268	21158
269	1019
269	10527
269	22709
270	1616
270	20851
270	23814
271	14040
271	20224
271	22548
272	5124
272	14162
272	25282
273	710
273	3836
273	8683
274	2425
274	2452
274	26486
275	14730
275	15713
275	20248
276	14741
276	17599
276	18327
277	5032
277	10121
277	20823
278	16327
278	18420
278	25894
279	6041
279	18379
279	26726
280	21873
280	25032
280	25210
281	1246
281	3973
281	25750
282	7023
282	19525
282	25514
283	6958
283	14149
283	24557
284	1087
284	9167
284	9708
285	4662
285	19704
285	22233
286	3311
286	12743
286	19452
287	926
287	1699
287	5855
288	3155
288	11008
288	20511
289	2017
289	5904
289	11851
290	13983
290	19525
290	20224
291	9167
291	21061
291	26020
292	1699
292	9489
292	11930
293	5223
293	12567
293	25329
294	7460
294	18338
294	23266
295	3155
295	18727
295	21780
296	8052
296	21473
296	23299
297	4101
297	15535
297	16092
298	3460
298	21664
298	27656
299	3935
299	18338
299	18417
300	3935
300	16587
300	26486
301	17955
301	22264
301	26407
302	13135
302	15614
302	18275
303	12212
303	20364
303	22395
304	16735
304	16894
304	25361
305	5470
305	16914
305	23459
306	4117
306	18477
306	23926
307	430
307	2001
307	18196
308	4629
308	21282
308	22609
309	13479
309	22731
309	25352
310	18141
310	22795
310	27404
311	9867
311	15691
311	18655
312	5547
312	14436
312	21569
313	14079
313	18305
313	20189
314	940
314	15475
314	19785
315	10698
315	11062
315	23561
316	15633
316	19447
316	23299
317	4248
317	15314
317	15650
318	5646
318	9426
318	18225
319	9620
319	19452
319	26559
320	15064
320	18436
320	22609
321	7809
321	12210
321	22233
322	453
322	8886
322	21767
323	8048
323	12574
323	24365
324	3232
324	7165
324	15205
325	5196
325	20357
325	25858
326	9254
326	18145
326	20436
327	455
327	18915
327	21873
328	20409
328	25239
328	26981
329	8886
329	13889
329	18012
330	9883
330	15007
330	17652
331	11856
331	25021
331	26020
332	13297
332	15650
332	18171
333	11064
333	16092
333	25062
334	323
334	16092
334	21449
335	12305
335	20672
335	22609
336	13057
336	25100
336	27456
337	323
337	22058
337	23299
338	5965
338	7606
338	18915
339	11401
339	24164
339	25132
340	2606
340	11862
340	19182
341	3935
341	24455
341	26020
342	6826
342	16223
342	17627
343	9051
343	9189
343	12143
344	2606
344	4686
344	24801
345	22684
345	23299
345	23516
346	10707
346	15855
346	24365
347	9947
347	23055
347	23679
348	5470
348	24349
348	26299
349	15340
349	23294
349	24349
350	18828
350	19644
350	23318
351	22
351	18354
351	27656
352	7910
352	12681
352	16470
353	1252
353	4026
353	20293
354	8396
354	15147
354	24223
355	18727
355	25460
355	27278
356	18550
356	23516
356	26111
357	10121
357	12743
357	24164
358	1103
358	10384
358	19848
359	2201
359	5253
359	20293
360	3453
360	12719
360	13754
361	18550
361	18878
361	21947
362	10017
362	10470
362	23299
363	6683
363	20436
363	24349
364	3232
364	16223
364	16687
365	1786
365	10006
365	12692
366	672
366	5194
366	27398
367	9667
367	15905
367	20835
368	3393
368	6255
368	6682
369	926
369	12466
369	21021
370	2260
370	8946
370	10655
371	8768
371	12743
371	26118
372	4000
372	20672
372	25210
373	7165
373	16975
373	24164
374	1969
374	9024
374	20110
375	5547
375	7023
375	23259
376	3392
376	18736
376	25810
377	4559
377	8893
377	12620
378	4507
378	6715
378	18417
379	926
379	21983
379	25915
380	3311
380	18417
380	25809
381	15869
381	18481
381	23672
382	3450
382	9620
382	20435
383	4566
383	18834
383	26300
384	11930
384	14859
384	17047
385	1103
385	8044
385	22548
386	14465
386	14853
386	25239
387	2260
387	15064
387	15535
388	2260
388	5855
388	14149
389	13142
389	23371
389	25239
390	6577
390	12143
390	20293
391	6682
391	8886
391	17656
392	2
392	6826
392	14724
393	3935
393	11370
393	12969
394	3311
394	3552
394	12719
395	8596
395	15064
395	15246
396	11177
396	12184
396	24604
397	5384
397	23893
397	25453
398	9831
398	17786
398	26981
399	2058
399	8721
399	24365
400	1450
400	7023
400	14040
401	21501
401	21769
401	23055
402	7452
402	10507
402	23505
403	3155
403	13782
403	25210
404	445
404	543
404	21158
405	1103
405	7023
405	15732
406	1155
406	3861
406	26981
407	672
407	926
407	10017
408	2315
408	13297
408	19221
409	6071
409	7453
409	26300
410	8596
410	21021
410	25140
411	1231
411	12607
411	23266
412	5855
412	8886
412	26223
413	8463
413	12510
413	25140
414	1231
414	9489
414	23371
415	9749
415	13673
415	17986
416	2947
416	16465
416	24225
417	323
417	16092
417	26059
418	15268
418	18293
418	23935
419	3879
419	5206
419	6067
420	11611
420	12274
420	18481
421	7453
421	18883
421	20546
422	8946
422	16291
422	16656
423	8459
423	21763
423	26769
424	2224
424	5735
424	25157
425	121
425	18674
425	22548
426	323
426	20242
426	23294
427	4057
427	9679
427	19719
428	10369
428	19447
428	27398
429	3355
429	12692
429	17729
430	6920
430	25701
430	26300
431	1846
431	5761
431	25406
432	2606
432	4026
432	18915
433	7591
433	8893
433	23486
434	5855
434	8886
434	23299
435	10369
435	12719
435	25210
436	15096
436	22718
436	22901
437	374
437	13234
437	23741
438	455
438	3453
438	15633
439	16470
439	17580
439	20823
440	880
440	6410
440	14549
441	7893
441	8613
441	13574
442	20106
442	24037
442	24349
443	4057
443	4686
443	23299
444	445
444	13019
444	23466
445	7065
445	11401
445	13386
446	6682
446	14746
446	16440
447	1240
447	7513
447	27389
448	3894
448	11754
448	23580
449	1616
449	3460
449	17716
450	3606
450	8418
450	18152
451	940
451	18089
451	22731
452	16470
452	17400
452	20499
453	18047
453	20837
453	26561
454	13019
454	13703
454	18994
455	323
455	13019
455	20101
456	1275
456	13673
456	15096
457	2425
457	3311
457	5470
458	9215
458	18327
458	23266
459	18994
459	24250
459	25687
460	15650
460	19913
460	21449
461	453
461	3943
461	20797
462	11484
462	14162
462	23259
463	4945
463	14467
463	19447
464	15650
464	23055
464	26223
465	3935
465	7710
465	15064
466	1915
466	12579
466	21422
467	2162
467	16470
467	20224
468	23505
468	23730
468	27073
469	15064
469	18417
469	20823
470	6245
470	8311
470	22829
471	2187
471	12339
471	23227
472	2606
472	5384
472	20797
473	7145
473	18923
473	21571
474	15650
474	16656
474	19674
475	9489
475	10186
475	23259
476	14225
476	23486
476	23985
477	1295
477	15650
477	26486
478	2885
478	11930
478	21994
479	12303
479	12553
479	27622
480	4945
480	16291
480	20229
481	6445
481	12765
481	25358
482	672
482	23671
482	25430
483	10186
483	20672
483	25488
484	8547
484	14327
484	23516
485	1777
485	5855
485	25253
486	11370
486	11421
486	22922
487	3392
487	7997
487	23266
488	6218
488	22224
488	24284
489	1096
489	16735
489	23154
490	5341
490	25939
490	26111
491	4945
491	7294
491	7628
492	2058
492	3879
492	11188
493	4945
493	16092
493	23299
494	1231
494	20364
494	24455
495	22958
495	25778
495	27398
496	6255
496	18481
496	18674
497	8547
497	14871
497	19525
498	5206
498	18727
498	23227
499	4945
499	13519
499	14467
500	14526
500	20364
500	26020
501	13673
501	21890
501	23299
502	11802
502	14058
502	17656
503	13703
503	18481
503	21473
504	323
504	23294
504	26059
505	5429
505	8596
505	12674
506	16092
506	19716
506	25460
507	17432
507	18171
507	27656
508	2058
508	3355
508	8721
509	1846
509	2885
509	22918
510	3780
510	14076
510	25329
511	5904
511	14157
511	17213
512	5007
512	23299
512	25915
513	1252
513	2885
513	16022
514	1935
514	17598
514	21427
515	10802
515	23259
515	25939
516	7621
516	9981
516	26526
517	11924
517	17809
517	26118
518	16612
518	26367
518	26824
519	7452
519	16656
519	21994
520	7952
520	7971
520	20507
521	12607
521	23466
521	25858
522	15535
522	23299
522	26913
523	1064
523	15437
523	20293
524	5595
524	15606
524	20106
525	121
525	12681
525	18175
526	4026
526	8481
526	22918
527	8439
527	12743
527	14040
528	21873
528	23299
528	24422
529	14334
529	19271
529	20171
530	16223
530	23118
530	24250
531	19447
531	20229
531	27581
532	20304
532	22548
532	25915
533	4804
533	21276
533	24616
534	3533
534	6255
534	23681
535	2892
535	5196
535	18674
536	4985
536	24164
536	24976
537	3155
537	12534
537	18994
538	13595
538	14231
538	18089
539	6598
539	8048
539	13519
540	1295
540	3536
540	8596
541	2906
541	5956
541	24557
542	1649
542	22480
542	25488
543	8596
543	13366
543	16644
544	3894
544	17656
544	24164
545	8886
545	20364
545	23118
546	4000
546	16263
546	23466
547	12297
547	15155
547	25134
548	9254
548	19719
548	20507
549	2606
549	8463
549	17580
550	17825
550	22718
550	27087
551	14419
551	23344
551	26769
552	2649
552	8946
552	16809
553	10006
553	10325
553	21983
554	7452
554	12743
554	19447
555	2606
555	25992
555	26020
556	8946
556	16223
556	24455
557	11125
557	16092
557	26020
558	453
558	12743
558	23466
559	2206
559	12574
559	27622
560	8768
560	9167
560	16470
561	7023
561	14675
561	26300
562	10121
562	12765
562	17790
563	7141
563	16386
563	22396
564	9254
564	18141
564	18481
565	8519
565	18347
565	24956
566	8046
566	15116
566	15206
567	18338
567	20364
567	26020
568	8759
568	16470
568	19135
569	5855
569	18889
569	19525
570	10218
570	15417
570	25370
571	2161
571	5470
571	20357
572	2201
572	17493
572	20364
573	2606
573	5229
573	19915
574	3552
574	9167
574	23516
575	2749
575	17047
575	23073
576	455
576	9708
576	16092
577	4566
577	9607
577	12590
578	12607
578	16223
578	25370
579	8223
579	9620
579	26208
580	12217
580	25406
580	25453
581	5007
581	6071
581	17213
582	1295
582	9384
582	14162
583	2315
583	9068
583	9254
584	9708
584	20797
584	23814
585	13040
585	15650
585	25132
586	699
586	12173
586	22501
587	6245
587	9620
587	14467
588	16180
588	22304
588	25975
589	21704
589	22284
589	23259
590	9756
590	16867
590	25329
591	16492
591	19885
591	22855
592	5368
592	7225
592	19915
593	7453
593	12911
593	14058
594	14040
594	23486
594	25633
595	1845
595	16386
595	25329
596	12217
596	12618
596	14058
597	5841
597	6449
597	11740
598	2746
598	8746
598	20499
599	1616
599	8547
599	24225
600	455
600	7628
600	16092
601	7023
601	8886
601	16465
602	1777
602	18141
602	19964
603	9657
603	13366
603	16470
604	13703
604	22684
604	23299
605	854
605	11669
605	16972
606	9254
606	14724
606	22958
607	6877
607	25975
607	27567
608	8547
608	21994
608	23294
609	11054
609	12714
609	20216
610	12574
610	15330
610	23671
611	12173
611	20767
611	26486
612	2649
612	16656
612	19591
613	3935
613	18984
613	19716
614	4000
614	8886
614	19447
615	9708
615	12911
615	18994
616	2425
616	5032
616	23516
617	10528
617	12713
617	17400
618	5032
618	10955
618	21208
619	1082
619	7950
619	20649
620	1388
620	17599
620	22425
621	14724
621	22918
621	24164
622	5153
622	21994
622	23118
623	8596
623	10216
623	19814
624	11930
624	12849
624	13297
625	8727
625	8946
625	20242
626	17483
626	20433
626	22396
627	12607
627	16946
627	25210
628	5991
628	25704
628	26926
629	946
629	12553
629	23150
630	2606
630	5470
630	16092
631	4767
631	11540
631	22304
632	14871
632	15633
632	25612
633	10831
633	12339
633	25975
634	2162
634	17825
634	25132
635	5818
635	8311
635	14379
636	18727
636	25239
636	25460
637	18266
637	18994
637	22738
638	2036
638	2201
638	7023
639	1662
639	3738
639	11264
640	3537
640	10459
640	24835
641	6649
641	25307
641	25488
642	14149
642	18481
642	24620
643	10006
643	10218
643	26686
644	13997
644	15126
644	20825
645	6245
645	16291
645	25453
646	2297
646	18161
646	20209
647	5547
647	12602
647	16291
648	5423
648	7013
648	23299
649	455
649	16092
649	21158
650	11862
650	19885
650	24250
651	20429
651	26657
651	26983
652	7276
652	14176
652	27048
653	8418
653	8519
653	25213
654	766
654	6995
654	12885
655	5818
655	9947
655	24164
656	6598
656	16440
656	25213
657	15535
657	22684
657	27398
658	155
658	10728
658	14723
659	4000
659	11418
659	14746
660	18984
660	21473
660	23478
661	2425
661	15713
661	21994
662	14379
662	20492
662	22079
663	8596
663	8946
663	24232
664	121
664	18674
664	20823
665	11861
665	16656
665	26118
666	14307
666	21276
666	25345
667	10552
667	16223
667	19405
668	6958
668	14746
668	16470
669	23294
669	23299
669	25460
670	12602
670	14383
670	25453
671	15633
671	16092
671	19716
672	19698
672	20324
672	21575
673	10369
673	21021
673	25021
674	12911
674	18644
674	18727
675	2606
675	9708
675	22684
676	1155
676	20706
676	23299
677	8463
677	14373
677	18994
678	1450
678	9624
678	25312
679	12466
679	25239
679	25915
680	4945
680	9708
680	25778
681	137
681	2885
681	20357
682	2082
682	11773
682	23365
683	17659
683	18380
683	23824
684	926
684	8746
684	16092
685	4481
685	6464
685	23486
686	12911
686	25253
686	25915
687	1354
687	1845
687	27228
688	3112
688	4607
688	8596
689	11373
689	20243
689	25265
690	14746
690	15173
690	19525
691	759
691	2036
691	25514
692	8683
692	9163
692	9433
693	22
693	19776
693	26377
694	121
694	9254
694	14211
695	15633
695	16184
695	26824
696	11851
696	25370
696	26053
697	3972
697	11808
697	13782
698	8853
698	19149
698	25488
699	7452
699	8746
699	18984
700	3155
700	9565
700	18559
701	13673
701	17078
701	21752
702	15314
702	21311
702	27249
703	1777
703	4768
703	5943
704	4710
704	16223
704	20511
705	9256
705	15437
705	16440
706	9870
706	10218
706	23597
707	654
707	8886
707	14704
708	8596
708	14418
708	16022
709	22
709	14746
709	22381
710	3155
710	19716
710	26486
711	10459
711	13234
711	17839
712	1846
712	4098
712	18477
713	121
713	18674
713	24365
714	11896
714	25329
714	27567
715	346
715	9489
715	16388
716	4783
716	13937
716	21932
717	12602
717	12911
717	20409
718	20364
718	21837
718	24455
719	7023
719	18175
719	21704
720	2885
720	5253
720	27207
721	11540
721	13829
721	16022
722	5470
722	9189
722	12674
723	4222
723	16092
723	23299
724	2606
724	23266
724	25210
725	4822
725	21537
725	21664
726	3232
726	12994
726	23299
727	3155
727	3935
727	26377
728	15096
728	17141
728	23259
729	10761
729	19341
729	23730
730	2683
730	19913
730	26526
731	2483
731	8946
731	10655
732	3155
732	18984
732	22684
733	2885
733	18568
733	20156
734	323
734	8596
734	8886
735	2606
735	18417
735	26486
736	14079
736	21271
736	26336
737	5943
737	7225
737	21239
738	9254
738	15314
738	26769
739	8596
739	19988
739	25239
740	1616
740	23294
740	26020
741	1511
741	5384
741	9835
742	1777
742	11110
742	20672
743	17273
743	19722
743	24839
744	14118
744	14716
744	18052
745	9716
745	11978
745	17479
746	3780
746	13829
746	14225
747	3301
747	3460
747	10186
748	3232
748	12230
748	18674
749	1461
749	3879
749	17955
750	6995
750	19891
750	22657
751	16022
751	18171
751	21682
752	1295
752	14006
752	15246
753	5007
753	18674
753	26300
754	278
754	3311
754	12602
755	12143
755	23033
755	27424
756	2892
756	4985
756	23259
757	13829
757	14678
757	18481
758	1155
758	12688
758	16587
759	1064
759	14792
759	20229
760	672
760	8114
760	25032
761	11851
761	12187
761	12719
762	11751
762	16809
762	25016
763	2155
763	5470
763	26496
764	6917
764	14149
764	24723
765	8946
765	13394
765	21239
766	3064
766	3625
766	25329
767	1001
767	9565
767	23266
768	3232
768	3782
768	22332
769	2398
769	9670
769	26943
770	8596
770	20409
770	23466
771	5384
771	22336
771	22918
772	2201
772	13703
772	14792
773	17486
773	23869
773	27398
774	2315
774	11750
774	26721
775	5818
775	8311
775	8886
776	20229
776	20304
776	23516
777	5007
777	18433
777	24616
778	1064
778	9275
778	16470
779	3533
779	5833
779	15732
780	10127
780	15633
780	23294
781	3753
781	12230
781	14992
782	12743
782	18727
782	26223
783	5470
783	12674
783	23266
784	1916
784	8547
784	15535
785	12574
785	12743
785	24164
786	8596
786	9302
786	14383
787	6272
787	11540
787	26943
788	4011
788	8547
788	17636
789	13146
789	25514
789	27422
790	10182
790	11930
790	18326
791	8771
791	15691
791	18306
792	11865
792	22652
792	23179
793	17839
793	20499
793	25141
794	1461
794	18468
794	27567
795	5214
795	8186
795	22958
796	453
796	9426
796	12184
797	2606
797	19989
797	20224
798	13171
798	19940
798	21955
799	7628
799	9708
799	22058
800	776
800	12498
800	14992
801	8223
801	13142
801	15650
802	5262
802	7511
802	15484
803	10135
803	12719
803	20364
804	1171
804	11754
804	16674
805	19502
805	20224
805	21158
806	12692
806	20101
806	24604
807	8406
807	8886
807	23118
808	11064
808	12911
808	26377
809	9725
809	19525
809	27422
810	5956
810	15952
810	24908
811	4158
811	12143
811	24223
812	1252
812	3311
812	20767
813	12911
813	17656
813	21158
814	482
814	11375
814	27404
815	12719
815	13703
815	16092
816	2398
816	9163
816	12828
817	8412
817	11054
817	23192
818	6784
818	18644
818	25406
819	14183
819	15147
819	22233
820	4710
820	20706
820	21994
821	8452
821	10384
821	24748
822	12911
822	14040
822	18994
823	992
823	18178
823	23597
824	1064
824	14149
824	23671
825	12911
825	20945
825	23299
826	9725
826	13386
826	15314
827	1777
827	14746
827	16022
828	69
828	5429
828	24225
829	18899
829	22234
829	25185
830	2036
830	6917
830	14418
831	3088
831	14118
831	18161
832	224
832	1079
832	23604
833	12681
833	20164
833	20229
834	17980
834	24723
834	25132
835	543
835	2606
835	4293
836	3753
836	13369
836	22385
837	6934
837	22596
837	25858
838	20248
838	20945
838	23299
839	8223
839	9725
839	12401
840	12408
840	17636
840	26824
841	3311
841	7096
841	23516
842	4307
842	4832
842	21386
843	2349
843	3127
843	7452
844	15314
844	21994
844	22609
845	3972
845	5855
845	23065
846	10186
846	14349
846	21208
847	14730
847	24650
847	25810
848	224
848	20527
848	25453
849	1239
849	21873
849	23055
850	6461
850	20364
850	26020
851	15633
851	23118
851	24422
852	2201
852	5470
852	6715
853	5429
853	9167
853	22161
854	3552
854	13366
854	17656
855	9735
855	15535
855	23118
856	3232
856	10325
856	22381
857	4000
857	11851
857	25406
858	19103
858	20797
858	23549
859	9163
859	13847
859	21352
860	3311
860	12743
860	23294
861	1895
861	9708
861	23597
862	1777
862	3393
862	23055
863	5711
863	7189
863	25778
864	4000
864	21386
864	26223
865	9248
865	19864
865	24424
866	3943
866	7917
866	20005
867	16092
867	18984
867	19447
868	4000
868	18477
868	24175
869	2161
869	4945
869	18480
870	993
870	20851
870	26699
871	7628
871	12534
871	27246
872	776
872	25915
872	27014
873	979
873	5669
873	15475
874	12904
874	14379
874	20722
875	11851
875	18305
875	26020
876	21276
876	21408
876	24040
877	15952
877	24574
877	25633
878	17432
878	18043
878	20293
879	9006
879	21569
879	22058
880	3297
880	18327
880	25282
881	4767
881	4804
881	18327
882	1461
882	3780
882	14225
883	8740
883	8893
883	16735
884	672
884	16946
884	27398
885	5965
885	16291
885	18327
886	12681
886	20070
886	21311
887	3944
887	9981
887	23951
888	174
888	2162
888	18067
889	5206
889	9679
889	14212
890	5172
890	18550
890	19644
891	3311
891	4057
891	12743
892	1008
892	8662
892	25110
893	16223
893	21994
893	25210
894	7189
894	11851
894	22041
895	69
895	2606
895	9708
896	3311
896	14859
896	25406
897	1231
897	3311
897	24976
898	2122
898	3810
898	26900
899	5855
899	7096
899	23935
900	1469
900	10121
900	23003
901	4945
901	15633
901	20384
902	15437
902	21837
902	26959
903	3155
903	11370
903	22907
904	3403
904	5378
904	10761
905	7321
905	17656
905	25584
906	23299
906	25370
906	27278
907	3311
907	10218
907	19716
908	2161
908	6682
908	8027
909	12607
909	12849
909	25406
910	926
910	2161
910	15064
911	3453
911	16092
911	21158
912	4810
912	15314
912	22958
913	979
913	20433
913	25329
914	9489
914	9902
914	11930
915	12408
915	22609
915	27656
916	9086
916	22114
916	26891
917	16470
917	18550
917	22263
918	12719
918	12969
918	20860
919	979
919	22000
919	25329
920	5854
920	16644
920	20224
921	926
921	8547
921	20229
922	6395
922	18141
922	26118
923	4783
923	11054
923	20357
924	15633
924	23118
924	23462
925	4768
925	25132
925	26223
926	2315
926	12217
926	23516
927	9835
927	17198
927	21101
928	11856
928	13929
928	27143
929	3232
929	9254
929	21873
930	11930
930	17636
930	18417
931	3127
931	20860
931	26486
932	1014
932	2398
932	27456
933	7001
933	19239
933	23527
934	9565
934	15713
934	25810
935	14118
935	20384
935	21208
936	12245
936	23266
936	24250
937	121
937	16470
937	19525
938	8343
